STATE/UT,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING & ABDUCTION,THEFT,OTHER IPC CRIMES,TOTAL IPC CRIMES
UTTAR PRADESH,BAGHPAT,2023,90,25,98,728,554,1831
UTTAR PRADESH,BAHRAICH,2023,71,35,151,621,995,2389
UTTAR PRADESH,BALLIA,2023,48,18,143,649,490,1790
UTTAR PRADESH,BALRAMPUR,2023,28,23,71,139,203,649
UTTAR PRADESH,BANDA,2023,62,47,145,605,724,2055
UTTAR PRADESH,BARABANKI,2023,77,39,81,390,1164,2677
UTTAR PRADESH,BAREILLY,2023,148,84,329,1767,3313,6860
UTTAR PRADESH,BASTI,2023,31,24,82,320,329,1162
UTTAR PRADESH,BIJNOR,2023,107,71,168,952,1804,3639
UTTAR PRADESH,BULANDSHAHAR,2023,204,97,335,1882,1615,4712
UTTAR PRADESH,CHANDOLI,2023,39,20,53,249,306,1083
UTTAR PRADESH,CHITRAKOOT DHAM,2023,28,23,27,207,368,807
UTTAR PRADESH,DEORIA,2023,73,44,180,557,484,1882
UTTAR PRADESH,ETAH,2023,82,34,120,781,735,2506
UTTAR PRADESH,ETAWAH,2023,74,23,88,784,916,2242
UTTAR PRADESH,FAIZABAD,2023,50,35,138,639,839,2150
UTTAR PRADESH,FATEHGARH,2023,75,25,105,550,719,1754
UTTAR PRADESH,FATEHPUR,2023,92,42,123,370,778,2234
UTTAR PRADESH,FIROZABAD,2023,118,39,233,1576,1185,4026
UTTAR PRADESH,G.R.P.,2023,39,3,55,6139,776,4169
UTTAR PRADESH,GAUTAMBUDH NAGAR,2023,113,39,204,7059,2704,8199
UTTAR PRADESH,GHAZIABAD,2023,183,84,346,6490,3163,9150
UTTAR PRADESH,GHAZIPUR,2023,67,22,108,443,389,1626
UTTAR PRADESH,GONDA,2023,49,24,166,526,920,2342
UTTAR PRADESH,GORAKHPUR,2023,159,87,337,2087,985,4444
UTTAR PRADESH,HAMIRPUR,2023,46,50,80,220,315,1040
UTTAR PRADESH,HAPUR,2023,64,35,100,890,570,1839
UTTAR PRADESH,HARDOI,2023,98,28,145,577,1272,2890
UTTAR PRADESH,HATHRAS,2023,74,37,104,890,661,2094
UTTAR PRADESH,JALAUN,2023,39,7,63,299,221,978
UTTAR PRADESH,JAUNPUR,2023,71,53,132,711,591,2218
UTTAR PRADESH,JHANSI,2023,69,40,85,666,565,1923
UTTAR PRADESH,KANNAUJ,2023,48,16,86,332,777,1508
UTTAR PRADESH,KANPUR DEHAT,2023,59,29,78,246,908,2031
UTTAR PRADESH,KANPUR NAGAR,2023,143,41,261,2633,3278,7060
UTTAR PRADESH,KASGANJ,2023,61,17,101,380,405,1339
UTTAR PRADESH,KAUSHAMBI,2023,47,27,69,255,750,1600
UTTAR PRADESH,KHIRI,2023,115,49,204,1226,1149,3587
UTTAR PRADESH,KUSHI NAGAR,2023,77,33,145,401,536,1988
UTTAR PRADESH,LALITPUR,2023,32,10,30,129,245,696
UTTAR PRADESH,LUCKNOW,2023,155,76,381,5848,5948,13583
UTTAR PRADESH,MAHARAJGANJ,2023,45,28,117,235,476,1369
UTTAR PRADESH,MAHOBA,2023,40,30,49,214,325,838
UTTAR PRADESH,MAINPURI,2023,86,20,165,949,648,2432
UTTAR PRADESH,MATHURA,2023,130,59,174,2253,1225,4386
UTTAR PRADESH,MAU,2023,41,26,102,576,191,1495
UTTAR PRADESH,MEERUT,2023,256,109,357,6091,2376,8360
UTTAR PRADESH,MIRZAPUR,2023,32,5,9,106,341,786
UTTAR PRADESH,MORADABAD,2023,98,69,187,1582,1364,3747
UTTAR PRADESH,MUZAFFARNAGAR,2023,201,49,270,1606,1298,4496
UTTAR PRADESH,PILIBHIT,2023,46,30,97,270,1731,2798
UTTAR PRADESH,PRATAPGARH,2023,90,66,184,848,1167,3311
UTTAR PRADESH,RAIBAREILLY,2023,71,43,106,481,849,2085
UTTAR PRADESH,RAMPUR,2023,61,26,100,695,815,1970
UTTAR PRADESH,SAHARANPUR,2023,108,34,153,1305,1362,3541
UTTAR PRADESH,SAMBHAL,2023,94,42,131,753,927,2284
UTTAR PRADESH,SANT KABIRNAGAR,2023,29,23,64,112,227,744
UTTAR PRADESH,SHAHJAHANPUR,2023,109,36,136,531,1260,2903
UTTAR PRADESH,SHAMLI,2023,71,34,91,598,441,1410
UTTAR PRADESH,SHRAWASTI,2023,27,21,55,153,214,835
UTTAR PRADESH,SIDHARTHNAGAR,2023,22,17,60,210,342,758
UTTAR PRADESH,SITAPUR,2023,100,95,267,925,1863,3934
UTTAR PRADESH,SONBHADRA,2023,43,32,20,198,208,779
UTTAR PRADESH,ST.RAVIDASNAGAR,2023,21,10,18,164,123,512
UTTAR PRADESH,SULTANPUR,2023,50,29,115,722,779,2284
UTTAR PRADESH,UNNAO,2023,104,41,189,646,1197,2825
UTTAR PRADESH,VARANASI,2023,75,57,228,2124,1542,5077
UTTARAKHAND,ALMORA,2023,1,8,32,40,53,172
UTTARAKHAND,BAGESHWAR,2023,3,2,16,25,15,84
UTTARAKHAND,CHAMOLI,2023,6,8,35,20,21,119
UTTARAKHAND,CHAMPAWAT,2023,6,0,15,12,6,97
UTTARAKHAND,DEHRADUN,2023,47,41,279,874,583,2279
UTTARAKHAND,HARIDWAR,2023,51,75,312,1169,541,2796
UTTARAKHAND,NAINITAL,2023,18,20,117,274,208,842
UTTARAKHAND,PAURI GARHWAL,2023,8,3,43,117,56,307
UTTARAKHAND,PITHORAGARH,2023,2,7,28,27,8,117
UTTARAKHAND,RUDRA PRAYAG,2023,7,5,19,26,18,101
UTTARAKHAND,TEHRI GARHWAL,2023,6,5,23,22,53,114
UTTARAKHAND,UDHAMSINGH NAGAR,2023,79,48,94,957,763,2426
UTTARAKHAND,UTTARKASHI,2023,5,6,19,15,32,92
WEST BENGAL,24 PARGANAS NORTH,2023,188,115,428,2757,7949,13409
WEST BENGAL,24 PARGANAS SOUTH,2023,254,189,397,2627,8173,15567
WEST BENGAL,ASANSOL,2023,63,31,125,1526,2232,4785
WEST BENGAL,BANKURA,2023,64,24,44,374,1032,2494
WEST BENGAL,BDN CP,2023,21,17,60,1516,578,2491
WEST BENGAL,BIRBHUM,2023,129,41,58,625,684,2882
WEST BENGAL,BKP CP,2023,100,41,169,2683,2728,6581
WEST BENGAL,BURDWAN,2023,147,41,122,1332,1244,4973
WEST BENGAL,COOCHBEHAR,2023,62,110,165,696,2129,4437
WEST BENGAL,DAKSHIN DINAJPUR,2023,46,35,116,486,921,2606
WEST BENGAL,DARJEELING,2023,37,30,44,689,329,1943
WEST BENGAL,HOOGHLY,2023,144,54,183,2018,3451,6931
WEST BENGAL,HOWRAH,2023,89,23,106,658,2227,4849
WEST BENGAL,HOWRAH URBAN,2023,59,22,201,2367,3470,6388
WEST BENGAL,HOWRAH G.R.P.,2023,8,1,7,588,62,415
WEST BENGAL,JALPAIGURI,2023,124,121,287,2553,3466,7161
WEST BENGAL,JHARGRAM,2023,33,10,23,203,256,680
WEST BENGAL,KHARAGPUR G.R.P.,2023,4,2,1,287,16,190
WEST BENGAL,KOLKATA,2023,114,75,210,9944,11865,26319
WEST BENGAL,MALDA,2023,138,140,197,942,2623,5280
WEST BENGAL,MURSHIDABAD,2023,202,215,396,1894,2647,12310
WEST BENGAL,NADIA,2023,169,87,389,2624,3303,12135
WEST BENGAL,PASCHIM MIDNAPUR,2023,106,46,170,1460,1921,4739
WEST BENGAL,PURAB MIDNAPUR,2023,120,53,221,1092,2547,5295
WEST BENGAL,PURULIA,2023,78,54,54,476,216,1613
WEST BENGAL,SEALDAH G.R.P.,2023,22,2,14,730,45,647
WEST BENGAL,SILIGURI G.R.P.,2023,4,0,3,347,45,242
WEST BENGAL,SILIGURI_PC,2023,52,35,122,2286,2124,5175
WEST BENGAL,UTTAR DINAJPUR,2023,102,71,261,1115,2455,6998
A&N ISLANDS,CAR,2023,0,1,0,3,12,24
A&N ISLANDS,NORTH,2023,1,5,6,19,91,156
A&N ISLANDS,SOUTH,2023,6,21,8,95,220,432
CHANDIGARH,CHANDIGARH,2023,25,45,261,3358,1146,4077
D&N HAVELI,D&N HAVELI,2023,4,5,13,137,139,314
DAMAN & DIU,DAMAN,2023,11,7,11,89,44,217
DAMAN & DIU,DIU,2023,2,1,2,7,8,29
DELHI UT,CAW,2023,0,0,0,0,0,203
DELHI UT,CENTRAL,2023,25,71,220,4032,1274,4562
DELHI UT,CRIME BRANCH,2023,2,4,1,2,12,80
DELHI UT,EAST,2023,61,210,737,8874,3332,10388
DELHI UT,EOW,2023,0,0,0,0,84,163
DELHI UT,GRP(RLY),2023,13,4,19,1126,116,760
DELHI UT,IGI AIRPORT,2023,0,0,1,160,228,351
DELHI UT,METRO RAIL,2023,1,0,8,1756,21,962
DELHI UT,NEW DELHI,2023,9,19,74,979,512,1458
DELHI UT,NORTH,2023,31,53,266,3336,1135,4081
DELHI UT,NORTH-EAST,2023,78,183,923,7772,2260,9041
DELHI UT,NORTH-WEST,2023,50,143,597,5621,1428,6564
DELHI UT,OUTER,2023,96,178,923,7447,2464,9579
DELHI UT,SOUTH,2023,31,163,539,7337,2372,8593
DELHI UT,SOUTH-EAST,2023,67,230,719,6682,2491,8608
DELHI UT,SOUTH-WEST,2023,57,194,556,2533,2004,5963
