STATE/UT,DISTRICT,YEAR,murder,rape,kidnap,theft,other,total_ipc
2,222,2012,99,25,55,2892,1440,7931
2,280,2012,0,1,0,298,142,310
2,281,2012,144,46,87,2774,2440,7883
2,309,2012,120,57,115,8970,1759,14413
2,391,2012,166,99,62,1084,1504,7086
2,405,2012,107,48,70,1037,917,5646
2,442,2012,95,41,26,1332,1114,5318
2,447,2012,125,45,54,767,1161,4684
2,473,2012,202,85,57,1158,2108,5354
2,493,2012,123,68,46,1019,554,4208
2,530,2012,117,41,46,827,1966,5290
2,546,2012,88,46,67,1316,1612,5240
2,550,2012,105,35,29,885,791,4417
2,591,2012,69,21,32,663,1008,3636
2,629,2012,226,49,104,3971,1948,10602
2,667,2012,13,0,0,706,40,444
2,719,2012,29,14,10,572,939,2486
2,789,2012,42,31,78,6395,1057,9083
2,790,2012,3,1,1,657,47,410
2,795,2012,54,14,7,491,1001,2669
2,796,2012,21,8,15,1403,819,2838
2,797,2012,29,12,9,450,1127,2432
2,801,2012,142,52,72,1091,2370,6397
2,807,2012,71,54,59,1957,1845,6061
3,142,2012,10,3,5,73,66,180
3,210,2012,6,5,6,65,57,178
3,372,2012,3,1,4,59,28,126
3,373,2012,3,0,4,40,31,84
3,463,2012,14,3,5,65,34,169
3,572,2012,4,3,10,296,83,383
3,683,2012,3,11,10,150,62,264
3,684,2012,0,3,0,24,23,44
3,685,2012,7,4,7,146,117,331
3,725,2012,8,1,4,88,51,152
3,726,2012,5,2,1,47,48,132
3,738,2012,1,1,0,29,17,44
3,755,2012,3,1,1,53,67,141
4,73,2012,45,55,69,618,285,1527
4,114,2012,47,21,51,258,274,818
4,125,2012,0,0,2,0,45,52
4,126,2012,57,71,93,1120,1057,3520
4,185,2012,33,33,54,299,180,861
4,205,2012,30,48,31,204,84,689
4,208,2012,61,46,62,274,128,1721
4,211,2012,99,45,75,737,258,1642
4,241,2012,6,0,0,132,34,116
4,266,2012,25,40,48,287,133,959
4,268,2012,61,42,68,613,194,1347
4,285,2012,80,60,184,2885,1101,4384
4,287,2012,27,24,42,288,204,814
4,365,2012,41,36,36,489,342,1130
4,374,2012,42,41,118,374,924,1673
4,388,2012,42,5,37,271,161,527
4,390,2012,43,23,38,359,165,894
4,425,2012,62,15,48,212,186,896
4,454,2012,27,69,84,705,290,1925
4,505,2012,24,40,39,253,216,782
4,519,2012,25,2,9,102,41,213
4,521,2012,81,61,132,1028,672,3254
4,529,2012,47,27,50,286,398,1011
4,603,2012,0,1,1,9,1,13
4,686,2012,76,57,57,728,431,1881
4,710,2012,110,67,114,865,465,2269
4,754,2012,117,41,53,825,306,1428
5,35,2012,63,101,91,317,1004,2085
5,37,2012,52,0,11,100,103,606
5,41,2012,96,12,19,356,1544,2312
5,47,2012,38,23,49,282,151,975
5,63,2012,103,27,32,274,797,1496
5,80,2012,143,20,75,662,1654,3054
5,85,2012,110,55,67,717,231,3288
5,87,2012,54,17,41,382,778,1509
5,89,2012,111,40,89,1016,1445,2791
5,99,2012,148,17,43,642,1913,3021
5,124,2012,76,17,40,469,817,1840
5,183,2012,89,52,93,570,1669,3087
5,262,2012,226,31,38,990,973,3124
5,272,2012,74,16,42,346,1206,2035
5,342,2012,8,0,5,252,70,239
5,348,2012,59,15,38,285,213,1048
5,352,2012,74,7,32,300,702,1318
5,397,2012,72,77,87,409,1173,2173
5,398,2012,14,2,3,470,130,434
5,404,2012,72,15,31,187,541,1101
5,420,2012,31,20,35,212,510,966
5,455,2012,69,2,34,205,337,788
5,469,2012,53,10,32,213,386,1019
5,470,2012,158,31,50,472,440,2627
5,506,2012,116,41,139,847,2712,4596
5,512,2012,63,11,53,380,788,2014
5,515,2012,153,60,167,1746,2068,4863
5,516,2012,19,2,5,667,132,609
5,528,2012,192,32,93,622,967,3247
5,539,2012,44,11,24,124,327,711
5,542,2012,92,34,50,213,187,1500
5,579,2012,502,37,203,4511,2760,9217
5,580,2012,29,2,5,1431,164,1018
5,601,2012,100,46,48,548,869,2131
5,638,2012,137,15,92,1006,1468,3419
5,646,2012,43,11,20,168,309,967
5,651,2012,138,22,56,556,1391,2808
5,659,2012,100,12,73,676,806,3277
5,675,2012,35,6,24,137,508,887
5,676,2012,10,14,19,47,283,447
5,700,2012,55,31,50,425,1055,2172
5,703,2012,126,8,57,467,735,2016
5,730,2012,43,22,34,297,1045,1760
5,784,2012,118,16,72,770,1784,3445
7,58,2012,30,30,3,171,216,618
7,107,2012,65,72,15,1742,2311,4709
7,110,2012,19,7,2,42,95,239
7,182,2012,59,9,4,200,237,616
7,198,2012,16,26,4,337,680,1249
7,220,2012,72,132,29,2194,3334,6121
7,275,2012,2,5,0,422,88,320
7,324,2012,70,46,19,420,1080,1910
7,349,2012,43,42,6,563,674,2014
7,350,2012,56,35,0,241,342,766
7,369,2012,19,20,2,190,251,817
7,378,2012,35,37,6,188,603,1046
7,435,2012,40,38,4,878,1013,2295
7,436,2012,22,58,7,476,723,1531
7,475,2012,19,33,5,450,537,1324
7,607,2012,56,39,5,693,378,1547
7,613,2012,89,159,40,1901,2302,5595
7,619,2012,51,62,8,554,1603,2494
7,660,2012,105,142,19,999,1109,2739
12,553,2012,21,9,4,804,428,1380
12,713,2012,13,3,5,588,352,1060
13,7,2012,222,12,153,8863,5953,14479
13,6,2012,63,7,13,584,1411,2772
13,9,2012,6,4,1,29,67,170
13,25,2012,22,4,27,402,1030,1851
13,28,2012,49,8,38,883,1829,3859
13,92,2012,47,7,24,763,1513,3086
13,94,2012,60,9,51,1323,3123,5146
13,177,2012,66,14,9,365,743,1743
13,251,2012,31,7,21,1195,1669,3299
13,300,2012,71,11,40,763,2385,4386
13,344,2012,39,25,36,1241,1961,3571
13,366,2012,55,10,50,1333,2542,4980
13,413,2012,57,9,29,855,2101,3868
13,450,2012,39,3,40,769,1945,3611
13,495,2012,49,13,41,1520,2120,5120
13,535,2012,16,7,5,100,302,696
13,541,2012,26,5,11,390,825,1354
13,564,2012,38,16,47,859,1136,3745
13,568,2012,83,4,22,784,961,2416
13,575,2012,24,3,29,541,1185,2389
13,589,2012,9,4,9,194,752,1213
13,618,2012,35,6,40,2701,1765,4644
13,617,2012,42,15,50,969,2387,4382
13,733,2012,81,18,63,3430,745,4172
13,732,2012,78,10,19,522,833,2060
13,734,2012,40,13,37,600,1816,3137
13,783,2012,56,5,35,2530,4073,7116
13,782,2012,81,12,45,541,1723,3377
13,785,2012,39,3,21,1073,1510,2746
13,798,2012,21,3,9,1787,207,1287
14,19,2012,32,15,21,924,987,2172
14,98,2012,40,17,16,566,896,1938
14,230,2012,64,37,61,1620,3911,6999
14,232,2012,21,7,22,435,482,1226
14,274,2012,27,1,0,411,424,770
14,284,2012,81,27,50,1891,1578,3623
14,302,2012,54,15,24,1043,1058,2545
14,354,2012,44,18,14,508,487,1518
14,360,2012,45,19,15,377,531,1325
14,370,2012,35,7,7,391,364,1121
14,392,2012,44,37,16,996,309,2173
14,448,2012,35,15,18,834,786,1856
14,476,2012,23,16,19,300,748,1303
14,567,2012,8,13,19,543,497,1187
14,570,2012,50,43,30,1098,564,2096
14,635,2012,22,10,11,402,695,1293
14,637,2012,63,17,16,970,632,1883
14,699,2012,47,20,22,649,652,1778
14,709,2012,83,14,24,840,635,2046
14,810,2012,31,13,22,504,618,1300
15,107,2012,12,9,8,172,705,1217
15,134,2012,15,16,14,178,301,677
15,241,2012,0,0,1,3,2,8
15,288,2012,9,3,14,75,440,851
15,377,2012,29,14,20,264,1169,1961
15,418,2012,2,4,3,41,50,154
15,445,2012,9,14,11,88,493,743
15,453,2012,2,0,0,16,41,68
15,484,2012,7,24,9,228,1068,1775
15,678,2012,15,27,22,360,1311,2008
15,697,2012,9,11,10,93,339,712
15,704,2012,7,9,18,189,609,1266
15,775,2012,13,6,8,149,393,803
16,30,2012,88,16,67,350,501,1358
16,43,2012,26,1,16,60,182,309
16,68,2012,123,14,87,454,533,1476
16,115,2012,8,5,14,47,535,740
16,118,2012,48,12,40,268,310,831
16,167,2012,1,0,0,0,2,48
16,169,2012,1,0,0,0,0,63
16,217,2012,105,15,19,74,312,726
16,250,2012,23,7,39,147,180,519
16,290,2012,52,0,23,66,203,472
16,343,2012,31,7,60,1041,2015,3236
16,389,2012,0,1,2,12,54,71
16,396,2012,16,11,13,142,604,968
16,444,2012,42,7,45,136,257,585
16,446,2012,56,5,28,73,175,597
16,461,2012,6,3,1,23,93,128
16,588,2012,84,9,14,103,221,625
16,595,2012,57,12,44,342,252,953
16,608,2012,2,0,0,14,7,19
16,620,2012,97,13,13,100,712,1100
16,624,2012,62,7,6,79,318,566
16,633,2012,47,8,16,66,152,377
16,720,2012,90,24,117,1646,1056,3104
16,769,2012,14,15,10,281,716,1096
17,112,2012,60,48,40,1086,381,2194
17,132,2012,172,37,19,244,204,730
17,143,2012,31,18,4,204,481,840
17,194,2012,40,37,5,274,764,1283
17,199,2012,101,38,72,1199,1561,3201
17,200,2012,5,2,2,520,77,408
17,218,2012,71,50,15,243,220,1008
17,254,2012,42,32,9,185,229,869
17,265,2012,76,39,23,389,1008,1955
17,267,2012,31,86,21,312,1310,2203
17,278,2012,116,31,9,194,265,689
17,299,2012,97,71,33,1243,1035,2621
17,345,2012,90,76,50,1263,1149,2755
17,346,2012,2,1,1,240,56,201
17,347,2012,20,25,13,174,135,534
17,423,2012,30,6,13,137,178,785
17,458,2012,45,12,8,91,173,456
17,462,2012,45,14,2,96,230,432
17,561,2012,41,37,6,93,349,584
17,563,2012,72,14,16,349,499,1549
17,628,2012,270,55,67,1861,1992,4306
17,647,2012,47,26,22,234,242,730
17,658,2012,53,26,16,282,308,824
17,693,2012,46,16,2,34,123,282
18,48,2012,53,4,17,369,842,1915
18,62,2012,205,32,159,16611,11801,29120
18,61,2012,160,22,38,2086,3459,7310
18,81,2012,114,6,26,795,2442,4726
18,82,2012,62,11,13,737,1366,3088
18,102,2012,49,8,23,667,2394,4417
18,104,2012,64,3,30,394,1132,2762
18,133,2012,29,4,6,250,444,1327
18,150,2012,38,18,12,644,1068,2796
18,152,2012,38,12,7,458,1437,2986
18,179,2012,26,9,6,598,2178,3429
18,188,2012,64,14,18,777,1383,3106
18,204,2012,17,1,16,681,1051,2021
18,203,2012,35,0,7,114,487,905
18,247,2012,15,3,4,197,389,928
18,277,2012,86,24,43,735,1484,4003
18,296,2012,75,11,26,791,1553,4100
18,298,2012,20,2,10,291,1055,1955
18,367,2012,14,6,3,611,281,1054
18,422,2012,37,4,6,301,476,1365
18,426,2012,74,18,36,894,1667,3553
18,433,2012,19,6,26,264,622,1393
18,487,2012,61,30,18,827,2236,4745
18,518,2012,23,7,10,686,732,1762
18,517,2012,63,5,16,588,966,2798
18,605,2012,66,6,25,427,917,2522
18,608,2012,14,0,0,780,152,724
18,679,2012,55,11,14,949,1750,4165
18,766,2012,62,9,19,1013,1884,4180
18,771,2012,15,1,9,298,1359,2209
18,780,2012,29,5,2,255,1501,2335
19,13,2012,19,13,14,741,4608,7578
19,129,2012,17,0,1,21,80,240
19,224,2012,54,27,12,3086,10360,15673
19,312,2012,34,26,0,624,2035,4646
19,380,2012,35,21,14,653,2421,5024
19,394,2012,26,25,13,448,1172,2770
19,430,2012,100,60,20,1083,4814,9877
19,439,2012,27,28,15,1160,3631,7316
19,440,2012,39,53,5,1644,4413,8746
19,480,2012,40,70,11,866,3545,6532
19,562,2012,61,48,10,1013,2601,6135
19,576,2012,43,12,0,586,2378,4468
19,608,2012,0,0,0,607,55,387
19,751,2012,94,30,11,1249,6176,10049
19,763,2012,67,56,36,2561,5948,12690
19,805,2012,8,30,0,378,857,2069
21,53,2012,72,87,9,739,1498,3005
21,74,2012,37,30,4,270,962,1787
21,86,2012,65,115,22,513,1420,2902
21,97,2012,74,33,29,870,1723,3665
21,100,2012,62,98,41,4011,10100,14217
21,101,2012,7,1,0,1893,293,1315
21,148,2012,71,76,25,637,1982,3680
21,149,2012,85,82,10,601,1508,3834
21,181,2012,49,57,14,507,900,2785
21,186,2012,54,22,12,370,888,1875
21,196,2012,53,97,33,2260,3747,6531
21,201,2012,90,74,30,1663,2933,5397
21,214,2012,26,26,2,97,492,865
21,279,2012,73,148,7,1184,2605,6268
21,286,2012,105,69,79,2876,3456,7690
21,293,2012,18,28,3,192,240,876
21,304,2012,145,62,21,1029,1451,3156
21,318,2012,110,93,47,6908,8202,14934
21,319,2012,3,1,1,335,81,278
21,321,2012,77,80,32,2656,3461,9290
21,322,2012,2,0,0,428,104,345
21,353,2012,133,29,68,618,1401,3104
21,399,2012,42,37,3,636,612,2403
21,406,2012,33,71,17,1089,2526,3983
21,409,2012,80,50,27,1161,2138,3696
21,485,2012,21,43,5,316,895,1823
21,486,2012,34,45,17,1011,1315,2812
21,504,2012,65,46,27,1511,2167,5149
21,536,2012,50,88,7,470,701,2443
21,545,2012,21,26,13,806,1003,2223
21,571,2012,36,35,12,338,1109,1717
21,614,2012,34,98,10,509,1526,3080
21,616,2012,36,80,11,756,2662,4301
21,630,2012,37,67,10,1067,1641,3332
21,634,2012,69,32,36,1723,2108,4569
21,644,2012,81,136,30,1455,2605,7303
21,663,2012,62,66,29,1196,1992,4503
21,669,2012,42,44,4,393,1018,2038
21,671,2012,52,72,13,1221,2802,4734
21,673,2012,46,84,18,1697,1316,3765
21,677,2012,20,28,20,299,522,1339
21,680,2012,71,73,18,649,2439,4429
21,688,2012,51,46,17,1007,2007,3606
21,689,2012,23,63,51,1101,2107,3897
21,753,2012,48,51,13,593,1367,3240
21,772,2012,54,68,47,3939,4240,8425
21,774,2012,28,20,1,278,738,1272
21,788,2012,42,114,19,813,1920,3918
22,8,2012,88,45,27,2131,1050,4506
22,12,2012,59,28,21,1813,1269,3886
22,24,2012,28,18,12,1899,655,2665
22,23,2012,61,66,22,2543,880,3922
22,42,2012,32,8,20,1376,590,2440
22,41,2012,50,12,11,745,613,2703
22,79,2012,69,25,23,1124,677,3288
22,90,2012,38,32,16,922,744,2258
22,120,2012,52,30,18,1757,924,3665
22,141,2012,58,29,24,1219,886,2970
22,209,2012,47,16,8,820,673,2149
22,248,2012,55,22,9,350,440,1403
22,271,2012,44,25,21,867,595,1959
22,301,2012,33,17,7,463,431,1629
22,338,2012,83,22,21,1597,1421,4302
22,339,2012,49,14,11,769,558,2326
22,428,2012,68,17,15,1181,870,2990
22,459,2012,41,4,19,675,846,2832
22,508,2012,259,128,119,23220,5950,26276
22,510,2012,3,2,7,3414,102,1942
22,525,2012,98,49,50,6475,2408,8722
22,526,2012,8,0,0,1612,166,1052
22,524,2012,96,66,25,2458,1574,5053
22,532,2012,83,29,40,1557,2072,5799
22,533,2012,26,28,5,409,277,1178
22,538,2012,27,12,17,1625,592,2521
22,537,2012,91,38,14,1300,1252,4783
22,540,2012,49,24,18,2163,652,3071
22,559,2012,49,28,15,723,661,2656
22,573,2012,55,19,11,667,342,2366
22,597,2012,95,51,36,5810,2088,8504
22,598,2012,1,2,1,649,63,409
22,596,2012,148,42,16,1769,1301,4518
22,606,2012,43,29,12,763,619,2149
22,631,2012,26,13,5,506,343,1222
22,655,2012,97,33,22,1139,734,2688
22,662,2012,87,31,14,1128,1189,3341
22,694,2012,18,11,4,297,205,781
22,706,2012,29,30,13,847,420,1597
22,705,2012,81,33,28,763,868,2835
22,741,2012,128,42,75,4278,1023,6419
22,740,2012,143,51,35,1742,695,4010
22,803,2012,54,37,21,1501,1137,3493
22,804,2012,34,29,9,857,516,1875
22,811,2012,78,65,36,1896,1272,4309
23,109,2012,24,2,20,23,112,293
23,138,2012,9,0,9,19,33,98
23,156,2012,30,0,19,12,28,108
23,316,2012,27,4,25,85,170,391
23,317,2012,32,3,44,344,433,1010
23,668,2012,13,0,1,14,91,130
23,735,2012,3,0,4,12,8,28
23,750,2012,27,4,34,39,181,488
23,773,2012,3,1,1,12,18,38
24,256,2012,10,1,5,65,18,110
24,258,2012,10,1,2,28,15,57
24,260,2012,17,5,12,115,45,196
24,326,2012,39,2,3,103,73,227
24,410,2012,51,19,22,606,174,771
24,412,2012,16,7,4,41,34,119
24,636,2012,27,3,4,89,60,184
25,10,2012,5,36,4,1314,415,1409
25,137,2012,6,9,0,138,66,212
25,427,2012,5,5,1,205,62,240
25,460,2012,3,2,0,58,110,162
25,468,2012,2,11,0,417,32,336
25,483,2012,1,4,0,52,8,62
25,648,2012,5,7,1,196,163,326
25,670,2012,7,2,1,71,8,73
26,212,2012,33,3,19,405,66,467
26,419,2012,1,1,1,9,2,11
26,424,2012,25,9,0,107,110,226
26,501,2012,12,0,1,27,19,64
26,502,2012,1,0,1,49,13,64
26,583,2012,4,0,0,12,8,31
26,584,2012,8,1,4,24,11,52
26,765,2012,6,1,1,14,13,45
26,808,2012,6,1,0,83,24,99
26,812,2012,9,1,0,22,26,55
27,32,2012,42,25,15,350,826,1614
27,54,2012,23,47,35,537,1474,2490
27,67,2012,24,12,4,318,568,1259
27,84,2012,32,10,7,370,341,1128
27,88,2012,31,27,18,188,916,1411
27,113,2012,47,15,16,277,531,1439
27,117,2012,12,2,3,77,197,403
27,173,2012,47,32,38,1860,1823,4280
27,193,2012,12,7,5,61,112,433
27,206,2012,29,12,21,274,593,1305
27,249,2012,6,8,4,92,195,425
27,253,2012,81,34,14,475,892,2179
27,323,2012,20,17,17,403,508,1261
27,335,2012,22,18,23,408,814,1687
27,358,2012,18,11,4,171,302,710
27,371,2012,22,18,9,216,343,909
27,376,2012,21,32,32,243,124,948
27,402,2012,19,9,17,189,561,929
27,403,2012,78,42,23,444,893,2047
27,417,2012,63,52,53,2448,1403,5236
27,434,2012,48,30,9,429,744,1452
27,482,2012,39,15,6,121,173,459
27,492,2012,85,68,29,463,1007,2025
27,544,2012,28,9,14,214,447,865
27,557,2012,28,17,18,250,336,764
27,558,2012,15,5,9,114,246,491
27,600,2012,49,41,31,583,1598,2561
27,632,2012,18,15,12,175,510,959
27,640,2012,31,18,10,532,628,1226
27,653,2012,41,15,5,619,1049,1904
27,708,2012,7,6,2,102,238,488
27,721,2012,0,1,4,571,82,439
27,722,2012,6,0,1,333,71,281
27,729,2012,89,21,15,458,210,1721
29,26,2012,55,5,32,363,436,1320
29,72,2012,10,11,6,123,175,545
29,77,2012,34,14,14,118,160,640
29,93,2012,36,14,32,327,414,1197
29,231,2012,13,6,11,130,118,504
29,234,2012,15,0,11,126,177,565
29,237,2012,43,27,24,436,254,1532
29,240,2012,5,0,1,54,326,390
29,283,2012,30,17,14,172,239,819
29,305,2012,33,19,16,322,297,1339
29,325,2012,18,13,22,185,163,660
29,336,2012,65,20,50,895,729,2425
29,385,2012,36,17,16,200,215,912
29,407,2012,23,7,10,162,140,599
29,467,2012,82,40,125,1792,2850,5648
29,479,2012,37,9,14,126,200,743
29,489,2012,26,10,5,122,150,533
29,500,2012,31,4,14,184,116,704
29,507,2012,19,8,8,128,66,466
29,543,2012,23,8,16,184,111,665
29,578,2012,50,18,41,873,1243,3196
29,639,2012,30,6,29,356,567,1370
29,656,2012,42,14,23,461,401,1402
29,737,2012,56,12,17,125,166,620
30,11,2012,51,27,124,1973,3595,6983
30,18,2012,82,44,121,2197,1677,6814
30,65,2012,41,74,55,392,747,3215
30,69,2012,30,51,89,1133,1786,3704
30,71,2012,18,24,25,470,882,2442
30,91,2012,91,59,109,1614,4060,7304
30,95,2012,34,46,196,1913,3241,6593
30,106,2012,40,24,21,862,1295,3065
30,121,2012,30,38,109,1018,1249,3899
30,155,2012,47,73,171,1739,1505,6470
30,157,2012,26,22,31,560,836,2855
30,187,2012,23,16,47,855,2377,3646
30,207,2012,42,26,58,476,652,2811
30,219,2012,25,21,43,261,1038,1936
30,241,2012,6,4,3,1078,245,851
30,252,2012,63,54,60,1102,2108,5393
30,291,2012,66,40,34,840,1739,3867
30,329,2012,95,57,256,7060,7653,19663
30,334,2012,7,3,5,381,544,917
30,340,2012,21,11,32,473,1737,2587
30,355,2012,49,61,82,910,881,3498
30,359,2012,44,12,49,773,2670,4197
30,361,2012,40,33,104,2302,1542,7123
30,387,2012,20,21,58,572,2084,2924
30,437,2012,60,37,160,2561,2742,6528
30,523,2012,47,39,61,1224,2844,4814
30,565,2012,34,25,74,914,3280,5065
30,621,2012,18,9,60,396,392,2587
30,664,2012,28,21,52,675,1922,3004
30,690,2012,46,13,52,820,1755,4054
30,698,2012,28,9,44,479,952,2313
30,758,2012,23,18,90,701,1207,3738
30,767,2012,69,39,112,1297,2550,6388
31,221,2012,7,3,5,152,85,283
31,551,2012,2,0,1,14,20,46
31,712,2012,2,1,1,14,40,89
31,806,2012,4,2,2,19,25,67
32,144,2012,67,27,31,3051,8616,12887
32,145,2012,95,26,44,6249,1459,8526
32,146,2012,10,0,0,642,144,559
32,160,2012,84,25,30,2380,4701,8862
32,161,2012,16,2,10,2307,1382,3226
32,171,2012,73,27,42,1378,4432,7095
32,202,2012,96,20,48,1158,2908,5816
32,213,2012,61,14,26,1284,3274,5165
32,226,2012,60,13,49,1513,2193,6666
32,375,2012,48,20,18,1365,5930,7869
32,384,2012,33,10,10,896,2349,4731
32,393,2012,29,10,16,672,1661,2579
32,471,2012,65,15,32,795,2524,4459
32,472,2012,22,7,26,1713,1841,3689
32,522,2012,48,27,33,772,1823,4061
32,531,2012,43,13,25,487,1330,3777
32,549,2012,21,6,3,344,728,1380
32,582,2012,46,16,30,482,1214,2931
32,594,2012,35,10,25,544,2237,3391
32,626,2012,37,13,20,529,1735,3166
32,649,2012,81,14,26,497,1452,4507
32,650,2012,24,8,7,791,1108,1996
32,702,2012,36,6,16,813,1476,2832
32,742,2012,56,10,40,1322,1734,3909
32,743,2012,23,12,26,608,1691,2941
32,744,2012,83,41,65,1449,4015,6629
32,745,2012,23,3,15,451,677,1276
32,746,2012,41,10,34,526,2222,3612
32,747,2012,35,10,44,1161,2701,4953
32,748,2012,31,4,13,417,1150,2532
32,749,2012,73,13,26,1220,3074,5090
32,761,2012,2,0,0,161,107,232
32,760,2012,46,5,14,357,1668,3318
32,762,2012,21,2,12,1182,1388,2495
32,787,2012,64,31,55,2105,4995,8245
32,792,2012,78,51,67,1086,4315,7260
32,794,2012,53,13,23,989,2426,4280
33,197,2012,29,6,33,44,94,401
33,551,2012,28,35,16,146,210,712
33,712,2012,32,30,16,159,200,735
33,806,2012,113,37,63,439,345,1227
34,5,2012,186,41,139,2497,1370,5617
34,14,2012,199,31,112,1414,1224,3996
34,16,2012,180,40,80,1560,1757,4962
34,21,2012,70,10,35,264,325,1028
34,40,2012,64,10,41,203,266,1036
34,44,2012,135,7,41,529,536,1879
34,45,2012,241,31,88,685,740,2617
34,50,2012,99,15,24,315,432,1117
34,51,2012,80,14,23,328,306,1069
34,55,2012,61,7,14,327,687,1436
34,58,2012,39,13,13,128,163,535
34,59,2012,92,20,23,280,598,1474
34,66,2012,96,32,51,665,776,2198
34,70,2012,267,65,122,1652,1019,4392
34,76,2012,68,16,31,337,505,1412
34,105,2012,124,26,65,662,569,1911
34,119,2012,238,33,94,987,855,3172
34,140,2012,36,6,9,218,205,627
34,153,2012,33,8,10,90,148,397
34,195,2012,60,5,20,260,667,1582
34,227,2012,225,37,86,618,1263,3170
34,228,2012,90,12,47,333,585,1492
34,229,2012,77,15,18,424,623,1681
34,233,2012,111,9,37,198,718,1413
34,235,2012,119,12,29,275,724,1637
34,239,2012,154,26,95,569,944,2555
34,241,2012,33,2,7,5737,942,4039
34,261,2012,84,19,36,1397,770,2213
34,263,2012,249,20,99,2822,1089,4619
34,264,2012,82,4,16,222,432,1048
34,270,2012,47,11,31,436,521,1505
34,273,2012,143,27,43,672,936,2618
34,288,2012,75,9,19,194,366,861
34,294,2012,162,39,48,380,553,1990
34,297,2012,85,25,49,459,654,1845
34,320,2012,91,15,31,265,531,1241
34,337,2012,87,4,34,319,569,1153
34,351,2012,79,8,16,332,401,1405
34,356,2012,95,14,28,453,628,1419
34,379,2012,77,6,24,192,391,921
34,381,2012,66,13,41,312,390,1436
34,382,2012,226,30,163,2680,1581,5908
34,400,2012,74,28,20,221,277,950
34,414,2012,171,41,60,663,843,2452
34,449,2012,74,7,24,260,339,1198
34,457,2012,26,10,2,120,309,584
34,466,2012,213,43,195,5221,3151,8622
34,474,2012,65,13,10,110,227,679
34,477,2012,49,5,7,183,236,593
34,478,2012,138,9,55,378,599,1701
34,490,2012,134,16,49,892,901,2610
34,491,2012,56,15,26,237,369,1119
34,494,2012,245,35,127,2009,1282,4018
34,499,2012,59,7,17,266,232,902
34,503,2012,209,36,77,1222,897,2852
34,514,2012,296,30,121,1207,1164,3188
34,585,2012,105,41,51,462,867,1907
34,592,2012,81,18,25,302,791,1862
34,604,2012,98,35,40,612,688,2109
34,627,2012,102,20,40,655,372,1412
34,645,2012,98,15,64,743,1035,2331
34,657,2012,26,4,12,98,93,418
34,672,2012,244,40,89,832,912,2716
34,682,2012,27,3,6,162,157,488
34,687,2012,24,6,21,129,204,595
34,701,2012,210,73,99,1438,1091,3405
34,707,2012,46,5,7,185,90,557
34,723,2012,36,0,5,175,148,532
34,728,2012,107,23,34,602,730,2140
34,777,2012,141,34,63,554,996,2662
34,786,2012,89,16,52,1176,810,2809
35,17,2012,20,3,2,146,49,324
35,49,2012,4,5,3,55,45,129
35,135,2012,16,4,6,69,52,227
35,136,2012,6,2,4,37,31,92
35,191,2012,54,12,62,749,568,1777
35,295,2012,81,23,63,999,450,2028
35,527,2012,38,5,13,420,190,806
35,581,2012,20,6,11,189,71,426
35,586,2012,9,3,0,52,178,271
